schema_version,output_case,case_id,activity_id,activity_start_time_utc,activity_end_time_utc,weather_sensitive_score_allowed,antecedent_precipitation_context_status,hours_since_last_observed_rain,last_observed_rain_time_utc,last_observed_rain_station_names,temperature_c_mean_primary,relative_humidity_pct_mean_primary,wind_speed_ms_mean_primary,wind_speed_ms_max_primary,sunshine_amount_semantics,soil_moisture_claim_status,terrain_surface_context_status,source_antecedent_csv,source_vector_csv,source_weather_db,scope_note,drying_window_6h_start_utc,drying_window_6h_end_utc,drying_window_6h_weather_row_count,sunshine_context_6h_status,sunshine_context_6h_nonnull_row_count,sunshine_duration_6h_raw_sum_min,sunshine_duration_6h_raw_max_min,sunshine_duration_6h_raw_mean_min,drying_window_24h_start_utc,drying_window_24h_end_utc,drying_window_24h_weather_row_count,sunshine_context_24h_status,sunshine_context_24h_nonnull_row_count,sunshine_duration_24h_raw_sum_min,sunshine_duration_24h_raw_max_min,sunshine_duration_24h_raw_mean_min,drying_potential_index_v1,drying_limiter_index_v1,drying_context_status,drying_context_reason,drying_context_evidence,drying_limiter_evidence,zero_fallback_true_count,drying_window_6h_observed_station_count,drying_window_6h_missing_station_count,drying_window_6h_observed_station_ids,sunshine_context_6h_observed_station_ids,temperature_6h_nonnull_row_count,temperature_6h_mean_c,relative_humidity_6h_nonnull_row_count,relative_humidity_6h_mean_pct,wind_speed_6h_nonnull_row_count,wind_speed_6h_mean_ms,wind_speed_6h_max_ms,drying_window_24h_observed_station_count,drying_window_24h_missing_station_count,drying_window_24h_observed_station_ids,sunshine_context_24h_observed_station_ids,temperature_24h_nonnull_row_count,temperature_24h_mean_c,relative_humidity_24h_nonnull_row_count,relative_humidity_24h_mean_pct,wind_speed_24h_nonnull_row_count,wind_speed_24h_mean_ms,wind_speed_24h_max_ms
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_35_1,2024-08-04T00:25:39+00:00,2024-08-04T02:31:28+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_36_1,2024-08-04T00:23:14+00:00,2024-08-04T02:36:34+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_37_1,2024-08-04T00:24:03+00:00,2024-08-04T03:02:34+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_38_1,2024-08-25T00:56:42+00:00,2024-08-25T03:46:28+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_3_1,2024-09-16T23:43:06+00:00,2024-09-17T01:54:04+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_40_1,2024-08-25T01:14:06+00:00,2024-08-25T03:22:17+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_41_1,2024-08-25T00:29:17+00:00,2024-08-25T02:26:50+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_42_1,2024-08-26T00:46:25+00:00,2024-08-26T03:37:31+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_43_1,2024-08-25T00:07:00+00:00,2024-08-25T03:17:32+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_44_1,2024-08-25T00:05:20+00:00,2024-08-25T02:01:52+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_45_1,2024-08-25T00:06:25+00:00,2024-08-25T02:06:35+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
ib3w_sunshine_drying_context_v1,qixing_lengshuikeng_full26_backend_2024_v1,qixing_lengshuikeng_main_peak_20260523_osmrefresh_v1_3b,qixing_lengshuikeng_46_1,2024-08-26T00:45:41+00:00,2024-08-26T03:37:11+00:00,False,BLOCKED_BY_GATE,,,,,,,,RAW_OBSERVED_SUNSHINE_DURATION_MIN_USED_AS_DRYING_CONTEXT_NOT_ZERO_IMPUTED,NOT_CLAIMED_DRYING_CONTEXT_ONLY,NOT_JOINED_IN_V1,outputs\ib3w_antecedent_precipitation_context_v1\activity_antecedent_precipitation_context.csv,outputs\ib3w_weather_sensitive_feature_vector_v1\activity_weather_sensitive_feature_vector.csv,weather\tw_weather_2026-05-01.sqlite3,"Sunshine and drying context only. No true soil moisture claim, no hiking risk score, no THCI, no terrain/surface join, no missing-to-zero imputation.",,,0,BLOCKED_BY_GATE,0,,,,,,0,BLOCKED_BY_GATE,0,,,,,,BLOCKED_BY_GATE,Weather-sensitive feature gate did not allow drying context evaluation.,,,0,,,,,,,,,,,,,,,,,,,,,,
